Latitude,Longitude,Soil information recorded in the paper,Sowing year,Crop growing season recorded in the paper,N input rates with the unit kg N ha-1 (details),Sowing month,Harvesting month,E,Tmax,Tmin,Crop_barley.winter,Crop_cotton,Crop_maize,Crop_rice,Crop_sorghum,Crop_soybean,Crop_sunflower,Crop_wheat.spring,Crop_wheat.winter,Crop sequence (details)_1,N input_No,N input_Yes,ST_Silt loam,Initial year of NT practice ( or first year of experiment if missing),Years since NT started (yrs),Residue management of previous crop in NT (details),Water applied in NT,Fertilization NT_No,Fertilization NT_Yes,Irrigation NT_No,Irrigation NT_Yes,Yield of NT
50.29,-107.79,117,1987,160,0,5,9,405.5630162,25.14972738,5.692740377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1981,7,109,0,0.0,1.0,0.0,1.0,1600.0
50.29,-107.79,117,1988,160,0,5,9,446.5288669,28.43632813,4.352996318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1981,8,109,0,0.0,1.0,0.0,1.0,653.0
50.29,-107.79,117,1989,160,0,5,9,413.4693584,27.34607918,4.048872917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1981,9,109,0,0.0,1.0,0.0,1.0,2580.0
50.29,-107.79,117,1990,160,0,5,9,412.9209552,25.39266082,3.486356674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1981,10,109,0,0.0,1.0,0.0,1.0,2612.0
50.29,-107.79,117,1987,160,0,5,9,405.5630162,25.14972738,5.692740377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1981,7,109,0,0.0,1.0,0.0,1.0,2447.0
50.29,-107.79,117,1988,160,0,5,9,446.5288669,28.43632813,4.352996318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1981,8,109,0,0.0,1.0,0.0,1.0,1661.0
50.29,-107.79,117,1989,160,0,5,9,413.4693584,27.34607918,4.048872917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1981,9,109,0,0.0,1.0,0.0,1.0,2271.0
50.29,-107.79,117,1990,160,0,5,9,412.9209552,25.39266082,3.486356674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1981,10,109,0,0.0,1.0,0.0,1.0,2883.0
28.67,77.2,78,2010,118,41,6,10,449.03,40.53674,20.90237,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2010,1,91,0,0.0,1.0,1.0,0.0,4200.0
28.67,77.2,78,2011,118,41,6,10,469.459,38.09192,19.49525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2010,2,91,0,0.0,1.0,1.0,0.0,4100.0
28.67,77.2,78,2012,118,41,6,10,444.589,41.91501,18.08905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2010,3,91,0,0.0,1.0,1.0,0.0,4000.0
28.67,77.2,78,2010,118,41,6,10,449.03,40.53674,20.90237,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2010,1,112,0,0.0,1.0,1.0,0.0,5250.0
28.67,77.2,78,2011,118,41,6,10,469.459,38.09192,19.49525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2010,2,112,0,0.0,1.0,1.0,0.0,5320.0
28.67,77.2,78,2012,118,41,6,10,444.589,41.91501,18.08905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2010,3,112,0,0.0,1.0,1.0,0.0,5480.0
28.67,77.2,78,2010,118,41,6,10,449.03,40.53674,20.90237,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2010,1,91,0,0.0,1.0,1.0,0.0,9500.0
28.67,77.2,78,2011,118,41,6,10,469.459,38.09192,19.49525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2010,2,91,0,0.0,1.0,1.0,0.0,10200.0
28.67,77.2,78,2012,118,41,6,10,444.589,41.91501,18.08905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2010,3,91,0,0.0,1.0,1.0,0.0,9200.0
28.67,77.2,78,2010,118,41,6,10,449.03,40.53674,20.90237,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2010,1,112,0,0.0,1.0,1.0,0.0,11450.0
28.67,77.2,78,2011,118,41,6,10,469.459,38.09192,19.49525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2010,2,112,0,0.0,1.0,1.0,0.0,11590.0
28.67,77.2,78,2012,118,41,6,10,444.589,41.91501,18.08905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2010,3,112,0,0.0,1.0,1.0,0.0,11930.0
37.88,40.27,92,2003,163,0,5,9,499.741,38.53233,11.99749,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2003,1,109,0,0.0,1.0,0.0,1.0,567.0
37.88,40.27,92,2003,98,0,5,8,436.249,38.53233,11.99749,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2003,1,109,0,0.0,1.0,0.0,1.0,39832.0
41.55,-99.87,86,1995,98,53,5,10,523.405,33.56767,0.87771,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1994,2,109,0,0.0,1.0,1.0,0.0,4254.0
41.55,-99.87,86,1996,73,74,5,10,507.842,28.34485,1.39955,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1994,3,109,0,0.0,1.0,1.0,0.0,7316.0
41.55,-99.87,86,1997,73,74,5,10,529.172,30.7232,3.14229,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1994,4,109,0,0.0,1.0,1.0,0.0,7253.0
41.55,-99.87,86,1995,98,53,5,10,523.405,33.56767,0.87771,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1994,2,109,0,0.0,1.0,1.0,0.0,4216.0
41.55,-99.87,86,1996,98,31,5,10,507.842,28.34485,1.39955,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1994,3,109,0,0.0,1.0,1.0,0.0,5126.0
41.55,-99.87,86,1997,116,31,5,10,529.172,30.7232,3.14229,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1994,4,109,0,0.0,1.0,1.0,0.0,6531.0
14.17,121.23,92,1984,73,140,5,8,552.107,33.13168,23.81816,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1984,1,109,0,0.0,1.0,0.0,1.0,600.0
29.72,76.97,123,2000,168,0,12,5,558.331,39.08822,6.45019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2000,1,109,0,0.0,1.0,0.0,1.0,5950.0
29.72,76.97,123,2001,168,0,12,5,567.774,41.20086,7.31623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2000,2,109,0,0.0,1.0,0.0,1.0,6410.0
63.9,-145.33,86,1988,73,15,5,9,244.375,18.79154,-1.21939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1982,7,52,0,0.0,1.0,0.0,1.0,1310.0
63.9,-145.33,86,1989,73,15,5,9,255.51,19.97774,0.88663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1982,8,52,0,0.0,1.0,0.0,1.0,1090.0
63.9,-145.33,86,1990,73,15,5,9,275.826,20.70567,1.61454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1982,9,52,0,0.0,1.0,0.0,1.0,870.0
37.9,113.17,117,2004,63,0,5,9,442.997,27.86418,10.53412,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2004,1,109,0,0.0,1.0,0.0,1.0,5671.0
37.9,113.17,117,2005,63,0,5,9,461.466,30.37084,12.03878,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2004,2,109,0,0.0,1.0,0.0,1.0,5311.0
37.9,113.17,117,2006,63,0,5,9,463.2,29.89759,11.69641,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2004,3,109,0,0.0,1.0,0.0,1.0,4633.0
37.9,113.17,117,2007,63,0,5,9,468.743,28.51738,11.0889,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2004,4,109,0,0.0,1.0,0.0,1.0,6180.0
37.9,113.17,117,2008,63,0,5,9,478.293,29.33641,10.44471,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2004,5,109,0,0.0,1.0,0.0,1.0,7028.0
40.8,-77.87,117,2002,73,185,5,11,492.345,28.73036,0.67353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1990,13,109,0,0.0,1.0,0.0,1.0,7170.0
40.8,-77.87,117,2003,73,58,5,11,428.289,26.86421,3.40295,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1990,14,109,0,0.0,1.0,0.0,1.0,8220.0
40.8,-77.87,117,2004,73,58,5,11,464.3,25.18902,2.60204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1990,15,109,0,0.0,1.0,0.0,1.0,9150.0
40.8,-77.87,117,2005,73,86,5,11,471.546,27.70547,1.09093,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1990,16,109,0,0.0,1.0,0.0,1.0,7770.0
-15.59,-47.7,60,2001,28,0,11,4,710.09,29.24391,18.14437,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2001,1,109,0,0.0,1.0,0.0,1.0,8200.0
-15.59,-47.7,60,2001,28,0,11,4,710.09,29.24391,18.14437,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2001,1,109,0,0.0,1.0,0.0,1.0,9400.0
-15.59,-47.7,60,2001,28,0,11,4,710.09,29.24391,18.14437,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2001,1,109,0,0.0,1.0,0.0,1.0,7500.0
-33.67,-70.63,107,2002,106,0,6,1,605.122,27.90005,1.79173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2000,3,109,0,0.0,1.0,0.0,1.0,5240.0
-33.67,-70.63,107,2005,120,0,6,1,657.866,28.06268,3.77173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2000,6,109,0,0.0,1.0,0.0,1.0,3130.0
-33.67,-70.63,107,2006,110,0,6,1,639.499,27.84089,5.01593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2000,7,109,0,0.0,1.0,0.0,1.0,3520.0
-33.67,-70.63,107,2002,106,0,6,1,605.122,27.90005,1.79173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2000,3,109,0,0.0,1.0,0.0,1.0,12230.0
-33.67,-70.63,107,2005,120,0,6,1,657.866,28.06268,3.77173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2000,6,109,0,0.0,1.0,0.0,1.0,9680.0
-33.67,-70.63,107,2006,110,0,6,1,639.499,27.84089,5.01593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2000,7,109,0,0.0,1.0,0.0,1.0,9770.0
-34.92,-57.95,103,2002,121,0,6,12,414.196,26.20251,4.29895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1999,4,109,0,1.0,0.0,0.0,1.0,4063.0
-34.92,-57.95,103,2002,121,208,6,12,414.196,26.20251,4.29895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1999,4,109,0,0.0,1.0,0.0,1.0,5964.0
-34.92,-57.95,103,2002,121,70,6,12,414.196,26.20251,4.29895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1999,4,109,0,0.0,1.0,0.0,1.0,6005.0
-34.92,-57.95,103,2002,121,208,6,12,414.196,26.20251,4.29895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1999,4,109,0,0.0,1.0,0.0,1.0,5223.0
-34.92,-57.95,103,2002,121,0,6,12,414.196,26.20251,4.29895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1999,4,109,0,1.0,0.0,0.0,1.0,3469.0
-34.92,-57.95,103,2002,121,70,6,12,414.196,26.20251,4.29895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1999,4,109,0,0.0,1.0,0.0,1.0,6235.0
-34.92,-57.95,103,2002,121,0,6,12,414.196,26.20251,4.29895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1999,4,109,0,0.0,0.0,0.0,1.0,5160.0
-34.92,-57.95,103,2003,116,70,6,12,440.173,25.85117,4.12789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1999,5,109,0,0.0,1.0,0.0,1.0,5602.0
-34.92,-57.95,103,2003,116,70,6,12,440.173,25.85117,4.12789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1999,5,109,0,0.0,1.0,0.0,1.0,5720.0
-34.92,-57.95,103,2003,116,0,6,12,440.173,25.85117,4.12789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1999,5,109,0,1.0,0.0,0.0,1.0,2180.0
-34.92,-57.95,103,2003,116,208,6,12,440.173,25.85117,4.12789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1999,5,109,0,0.0,1.0,0.0,1.0,4220.0
-34.92,-57.95,103,2003,116,0,6,12,440.173,25.85117,4.12789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1999,5,109,0,1.0,0.0,0.0,1.0,2384.0
-34.92,-57.95,103,2003,116,208,6,12,440.173,25.85117,4.12789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1999,5,109,0,0.0,1.0,0.0,1.0,3314.0
-34.92,-57.95,103,2003,116,0,6,12,440.173,25.85117,4.12789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1999,5,109,0,0.0,0.0,0.0,1.0,3903.0
42.02,-93.75,121,1999,55,37,5,10,543.476,31.00905,3.25557,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1988,12,109,0,0.0,1.0,0.0,1.0,10200.0
42.02,-93.75,121,1999,55,65,5,10,543.476,31.00905,3.25557,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1988,12,91,0,0.0,1.0,0.0,1.0,9700.0
42.02,-93.75,121,2000,55,59,5,10,535.868,28.72965,7.02579,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1988,13,109,0,0.0,1.0,0.0,1.0,11600.0
42.02,-93.75,121,2000,55,71,5,10,535.868,28.72965,7.02579,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1988,13,91,0,0.0,1.0,0.0,1.0,9800.0
42.02,-93.75,121,2001,55,65,5,10,535.055,30.0553,4.95569,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1988,14,109,0,0.0,1.0,0.0,1.0,11100.0
42.02,-93.75,121,2001,55,86,5,10,535.055,30.0553,4.95569,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1988,14,91,0,0.0,1.0,0.0,1.0,10200.0
42.02,-93.75,121,2002,55,197,5,10,549.174,30.55226,2.8713,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1988,15,109,0,0.0,1.0,0.0,1.0,12800.0
42.02,-93.75,121,2002,73,47,5,10,549.174,30.55226,2.8713,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1988,15,91,0,0.0,1.0,0.0,1.0,11200.0
42.02,-93.75,121,2003,73,69,5,10,541.629,29.48987,4.37156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1988,16,109,0,0.0,0.0,0.0,1.0,11480.0
42.02,-93.75,121,2004,73,75,5,10,500.912,26.38556,5.33935,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1988,17,109,0,0.0,0.0,0.0,1.0,14010.0
42.02,-93.75,121,1999,73,0,5,10,543.476,31.00905,3.25557,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1988,12,109,0,1.0,0.0,0.0,1.0,3900.0
42.02,-93.75,121,1999,73,0,5,10,543.476,31.00905,3.25557,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1988,12,91,0,1.0,0.0,0.0,1.0,3600.0
42.02,-93.75,121,2000,73,0,5,10,535.868,28.72965,7.02579,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1988,13,109,0,1.0,0.0,0.0,1.0,3600.0
42.02,-93.75,121,2000,73,0,5,10,535.868,28.72965,7.02579,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1988,13,91,0,1.0,0.0,0.0,1.0,3300.0
42.02,-93.75,121,2001,73,0,5,10,535.055,30.0553,4.95569,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1988,14,109,0,1.0,0.0,0.0,1.0,3800.0
42.02,-93.75,121,2001,73,0,5,10,535.055,30.0553,4.95569,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1988,14,91,0,1.0,0.0,0.0,1.0,3200.0
42.02,-93.75,121,2002,73,0,5,10,549.174,30.55226,2.8713,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1988,15,109,0,1.0,0.0,0.0,1.0,4200.0
42.02,-93.75,121,2002,73,0,5,10,549.174,30.55226,2.8713,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1988,15,91,0,1.0,0.0,0.0,1.0,3800.0
42.02,-93.75,121,2003,73,121,5,10,541.629,29.48987,4.37156,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1988,16,109,0,0.0,0.0,0.0,1.0,3089.0
42.02,-93.75,121,2004,73,114,5,10,500.912,26.38556,5.33935,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1988,17,109,0,0.0,0.0,0.0,1.0,4998.0
42.02,-93.75,121,2005,73,0,5,10,561.393,30.13879,5.57738,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1988,18,109,0,0.0,0.0,0.0,1.0,4967.0
42.02,-93.75,121,1999,8,166,10,7,609.0386312,27.67372574,-10.09585276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1988,12,52,0,0.0,1.0,0.0,1.0,4400.0
42.02,-93.75,121,2000,8,166,10,7,590.5127343,30.05530376,-16.55407715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1988,13,52,0,0.0,1.0,0.0,1.0,4300.0
42.02,-93.75,121,2001,8,166,10,7,607.2185024,30.55225988,-6.652112899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1988,14,52,0,0.0,1.0,0.0,1.0,5600.0
29.07,77.77,110,2006,36,87,6,10,527.555,37.36216,20.16451,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006,1,117,0,0.0,1.0,0.0,1.0,7897.0
29.07,77.77,110,2007,36,87,6,10,516.065,37.5226,17.66174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006,2,117,0,0.0,1.0,0.0,1.0,7926.0
29.07,77.77,110,2008,36,87,6,10,491.78,34.24281,20.35569,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006,3,117,0,0.0,1.0,0.0,1.0,7870.0
29.07,77.77,110,2009,36,87,6,10,521.901,40.54478,18.49906,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006,4,117,0,0.0,1.0,0.0,1.0,7865.0
29.07,77.77,110,2010,36,87,6,10,464.142,39.81103,20.43515,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006,5,117,0,0.0,1.0,0.0,1.0,7916.0
29.07,77.77,110,2006,36,87,6,10,527.555,37.36216,20.16451,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006,1,116,0,0.0,1.0,0.0,1.0,7688.0
29.07,77.77,110,2007,36,87,6,10,516.065,37.5226,17.66174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006,2,116,0,0.0,1.0,0.0,1.0,7670.0
29.07,77.77,110,2008,36,87,6,10,491.78,34.24281,20.35569,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006,3,116,0,0.0,1.0,0.0,1.0,7614.0
29.07,77.77,110,2009,36,87,6,10,521.901,40.54478,18.49906,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006,4,116,0,0.0,1.0,0.0,1.0,7567.0
29.07,77.77,110,2010,36,87,6,10,464.142,39.81103,20.43515,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006,5,116,0,0.0,1.0,0.0,1.0,7540.0
29.07,77.77,110,2006,100,62,7,11,450.584,35.00947,13.85652,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006,1,79,0,0.0,1.0,0.0,1.0,8426.0
29.07,77.77,110,2007,100,62,7,11,439.466,34.85366,12.72313,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006,2,79,0,0.0,1.0,0.0,1.0,8522.0
29.07,77.77,110,2008,100,62,7,11,431.871,34.13989,13.04172,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006,3,79,0,0.0,1.0,0.0,1.0,8315.0
29.07,77.77,110,2009,100,62,7,11,433.603,36.16642,13.17497,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006,4,79,0,0.0,1.0,0.0,1.0,8246.0
29.07,77.77,110,2010,100,62,7,11,387.085,34.29296,15.04405,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006,5,79,0,0.0,1.0,0.0,1.0,8197.0
29.07,77.77,110,2006,100,62,7,11,450.584,35.00947,13.85652,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006,1,78,0,0.0,1.0,0.0,1.0,8288.0
29.07,77.77,110,2007,100,62,7,11,439.466,34.85366,12.72313,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006,2,78,0,0.0,1.0,0.0,1.0,8132.0
29.07,77.77,110,2008,100,62,7,11,431.871,34.13989,13.04172,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006,3,78,0,0.0,1.0,0.0,1.0,7811.0
29.07,77.77,110,2009,100,62,7,11,433.603,36.16642,13.17497,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006,4,78,0,0.0,1.0,0.0,1.0,7669.0
29.07,77.77,110,2010,100,62,7,11,387.085,34.29296,15.04405,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006,5,78,0,0.0,1.0,0.0,1.0,7569.0
29.02,79.52,121,2009,98,41,6,10,509.679,40.00999,18.6048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2008,2,109,0,0.0,1.0,0.0,1.0,2620.0
29.02,79.52,121,2010,98,41,6,10,463.565,38.69847,21.32319,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2008,3,109,0,0.0,1.0,0.0,1.0,2820.0
29.02,79.52,121,2009,8,62,11,3,382.995,33.11147,7.6958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2008,2,109,0,0.0,1.0,0.0,1.0,3090.0
35.92,-81.55,117,1998,80,77,4,9,572.808,30.65358,7.74561,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1998,1,109,0,0.0,1.0,0.0,1.0,5446.0
35.92,-81.55,117,1999,80,77,4,9,556.956,31.06818,9.45374,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1998,2,109,0,0.0,1.0,0.0,1.0,9173.0
