Latitude,Longitude,Soil information recorded in the paper,Sowing year,Crop growing season recorded in the paper,N input rates with the unit kg N ha-1 (details),Relative yield change,Sowing month,Harvesting month,E,PB,Tmax,Tmin,Crop_barley.winter,Crop_cotton,Crop_maize,Crop_rice,Crop_sorghum,Crop_soybean,Crop_sunflower,Crop_wheat.spring,Crop_wheat.winter,Crop sequence (details)_1,N input_No,N input_Yes,ST_Clay loam,ST_Silt loam,Water applied in CT,Fertilization CT _No,Fertilization CT _Yes,Irrigation CT_No,Irrigation CT_Yes,Yield of CT
30.9,75.8,105,2006,98,0,0.0507,7,11,446.7680882,-45.268,35.09450211,13.0708079,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,1440.0
30.9,75.8,105,2006,98,123,0.0456,7,11,446.7680882,-45.268,35.09450211,13.0708079,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2413.0
30.9,75.8,105,2006,98,95,0.0364,7,11,446.7680882,-45.268,35.09450211,13.0708079,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2393.0
30.9,75.8,105,2006,98,95,0.019,7,11,446.7680882,-45.268,35.09450211,13.0708079,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1943.0
30.9,75.8,105,2006,98,95,0.0052,7,11,446.7680882,-45.268,35.09450211,13.0708079,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1933.0
30.9,75.8,105,2006,98,95,-0.0084,7,11,446.7680882,-45.268,35.09450211,13.0708079,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2380.0
30.9,75.8,105,2006,98,123,-0.0175,7,11,446.7680882,-45.268,35.09450211,13.0708079,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2460.0
30.9,75.8,105,2007,98,95,0.0527,7,11,457.7381161,-269.838,35.81613061,11.17205607,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2127.0
30.9,75.8,105,2007,98,123,0.0423,7,11,457.7381161,-269.838,35.81613061,11.17205607,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2389.0
30.9,75.8,105,2007,98,0,0.0387,7,11,457.7381161,-269.838,35.81613061,11.17205607,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,1860.0
30.9,75.8,105,2007,98,95,0.0158,7,11,457.7381161,-269.838,35.81613061,11.17205607,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2346.0
30.9,75.8,105,2007,98,123,0.0155,7,11,457.7381161,-269.838,35.81613061,11.17205607,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2449.0
30.9,75.8,105,2007,98,95,0.0153,7,11,457.7381161,-269.838,35.81613061,11.17205607,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2423.0
30.9,75.8,105,2007,98,95,0.0131,7,11,457.7381161,-269.838,35.81613061,11.17205607,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2133.0
30.9,75.8,105,2007,98,0,0.039,7,11,457.7381161,-269.838,35.81613061,11.17205607,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,1845.0
30.9,75.8,105,2008,26,0,-0.1454,12,5,567.6243543,-415.524,40.27970246,7.68780173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,1389.0
30.9,75.8,105,2008,26,41,-0.0574,12,5,567.6243543,-415.524,40.27970246,7.68780173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,4145.0
30.9,75.8,105,2008,26,62,-0.0175,12,5,567.6243543,-415.524,40.27970246,7.68780173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,4400.0
30.9,75.8,105,2008,26,41,-0.0339,12,5,567.6243543,-415.524,40.27970246,7.68780173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,4363.0
30.9,75.8,105,2008,26,0,-0.0708,12,5,567.6243543,-415.524,40.27970246,7.68780173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,1144.0
30.9,75.8,105,2008,26,41,-0.0683,12,5,567.6243543,-415.524,40.27970246,7.68780173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,4290.0
30.9,75.8,105,2008,26,62,-0.0107,12,5,567.6243543,-415.524,40.27970246,7.68780173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,4396.0
30.9,75.8,105,2008,26,41,-0.0183,12,5,567.6243543,-415.524,40.27970246,7.68780173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,4361.0
30.9,75.8,105,2005,26,0,0.0534,12,5,553.8121462,-386.412,39.83815839,4.642376807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,1235.0
30.9,75.8,105,2005,26,41,0.216,12,5,553.8121462,-386.412,39.83815839,4.642376807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,3505.0
30.9,75.8,105,2005,26,62,0.1894,12,5,553.8121462,-386.412,39.83815839,4.642376807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,3849.0
30.9,75.8,105,2005,26,41,0.0873,12,5,553.8121462,-386.412,39.83815839,4.642376807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,3906.0
30.9,75.8,105,2005,26,0,-0.0881,12,5,553.8121462,-386.412,39.83815839,4.642376807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,1351.0
30.9,75.8,105,2005,26,41,0.0372,12,5,553.8121462,-386.412,39.83815839,4.642376807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,3415.0
30.9,75.8,105,2005,26,62,0.0704,12,5,553.8121462,-386.412,39.83815839,4.642376807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,3880.0
30.9,75.8,105,2005,26,41,-0.0504,12,5,553.8121462,-386.412,39.83815839,4.642376807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,3965.0
30.9,75.8,105,2006,26,0,0.1057,12,5,553.9888433,-287.089,39.39245999,5.029379568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,1230.0
30.9,75.8,105,2006,26,41,0.0655,12,5,553.9888433,-287.089,39.39245999,5.029379568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,3770.0
30.9,75.8,105,2006,26,62,0.0471,12,5,553.9888433,-287.089,39.39245999,5.029379568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,4030.0
30.9,75.8,105,2006,26,41,0.0593,12,5,553.9888433,-287.089,39.39245999,5.029379568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,4050.0
30.9,75.8,105,2006,26,0,-0.1203,12,5,553.9888433,-287.089,39.39245999,5.029379568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,1330.0
30.9,75.8,105,2006,26,41,-0.0172,12,5,553.9888433,-287.089,39.39245999,5.029379568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,3890.0
30.9,75.8,105,2006,26,62,-0.0438,12,5,553.9888433,-287.089,39.39245999,5.029379568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,4110.0
30.9,75.8,105,2006,26,41,-0.0871,12,5,553.9888433,-287.089,39.39245999,5.029379568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,4247.0
55.7,-120.35,117,1993,73,0,-0.3958,5,9,361.006,-41.906,19.18953,2.33038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2880.0
50.78,-106.5,86,2005,73,182,-0.0122,5,9,401.257,-80.957,25.24008,3.02664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2460.0
50.78,-106.5,86,2007,73,182,-0.084,5,9,422.586,-210.786,29.52203,3.62106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2620.0
50.78,-106.5,86,2006,73,182,0.0092,5,9,438.216,-166.116,26.91783,5.66977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,3260.0
50.78,-106.5,86,2007,73,182,0.1186,5,9,422.586,-210.786,29.52203,3.62106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1770.0
50.78,-106.5,86,2006,73,182,-0.1429,5,9,438.216,-166.116,26.91783,5.66977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2240.0
50.78,-106.5,86,2007,73,182,0.0994,5,9,422.586,-210.786,29.52203,3.62106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1710.0
51.17,0.93,117,1999,79,0,-0.08,4,10,402.353,-66.453,22.07938,8.1423,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,7500.0
51.17,0.93,117,1999,79,98,-0.0976,4,10,402.353,-66.453,22.07938,8.1423,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,8200.0
37.45,49.62,110,2010,73,162,-0.193,4,8,541.086,-258.786,31.85996,9.87071,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0,1.0,17100.0
52.85,-104.6,121,1994,160,0,0.146,5,9,390.479,-121.479,22.76542,3.76857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0,1.0,3150.0
52.85,-104.6,121,1995,160,0,-0.028,5,9,409.975,-196.875,23.95812,3.55895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0,1.0,4280.0
52.85,-104.6,121,1996,160,0,-0.1642,5,9,387.566,-116.966,24.70429,2.15221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0,1.0,4020.0
52.85,-104.6,121,1997,160,0,-0.0489,5,9,393.437,-137.937,24.67794,2.59849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0,1.0,3070.0
52.85,-104.6,121,1994,160,15,0.1445,5,9,390.4791039,-121.479,22.76541827,3.768566009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0,1.0,3460.0
52.85,-104.6,121,1995,160,15,-0.0343,5,9,409.9745296,-196.875,23.95811971,3.558947655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0,1.0,4660.0
52.85,-104.6,121,1996,160,15,0.07,5,9,387.5657813,-116.966,24.70429254,2.152213312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0,1.0,4860.0
52.85,-104.6,121,1997,160,15,0.022,5,9,393.4365098,-137.937,24.6779352,2.598487608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0,1.0,4990.0
29.02,79.49,121,1992,29,159,-0.1183,11,3,356.671,-173.471,27.59334,9.27594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,26,0.0,1.0,0.0,1.0,3550.0
29.02,79.49,121,1993,29,159,-0.2685,11,3,348.575,-322.975,31.62304,9.87624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,26,0.0,1.0,0.0,1.0,4990.0
32.42,-85.88,110,2004,73,170,-0.1739,5,11,619.027,97.573,33.52886,10.81742,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0,1.0,1110.0
32.42,-85.88,110,2005,73,170,0.0072,5,11,636.273,-6.272,32.78787,7.81104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0,1.0,1536.0
32.42,-85.88,110,2006,73,170,0.1047,5,11,654.105,-31.205,35.26952,5.14283,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0,1.0,774.0
34.28,-85.97,110,2001,73,58,-0.5251,4,9,609.677,189.923,31.09053,10.40166,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,21900.0
34.28,-85.97,110,2002,73,58,-0.2741,4,9,629.7,204.3,32.11294,11.09104,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,19700.0
34.28,-85.97,110,2003,73,58,-0.2385,4,9,580.529,256.771,31.50594,8.81776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,10900.0
55.94,-3.21,110,1981,168,46,-0.0524,10,6,259.2143014,480.086,15.0189209,-4.704315186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,6300.0
-17.85,-63.0,77,1993,29,223,-0.3921,10,4,837.715,-239.415,31.69535,19.33568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,1.0,2780.0
-17.85,-63.0,77,1991,80,223,-0.0132,12,6,684.744,296.756,30.36019,18.27191,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,1.0,2270.0
-17.85,-63.0,77,1989,29,223,-0.0279,11,5,792.601,250.399,32.43272,17.13706,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,1.0,2150.0
-17.85,-63.0,77,1990,29,223,-0.1365,11,5,771.358,291.942,31.17334,19.53539,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,1.0,2710.0
-17.85,-63.0,77,1991,29,223,-0.0199,11,5,733.253,302.547,30.36019,18.70055,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,1.0,2510.0
-17.85,-63.0,77,1992,80,223,-0.2029,12,5,695.084,24.416,31.29821,16.73386,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,1.0,1380.0
-17.85,-63.0,77,1989,80,223,0.0685,3,8,415.619,179.581,29.05759,14.52299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,1.0,1460.0
-17.85,-63.0,77,1990,80,223,-0.0278,3,8,434.643,117.757,30.76461,13.45217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,1.0,1440.0
-34.84,-58.47,67,1999,12,0,0.5,10,4,683.012,39.588,30.72099,10.55833,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1.0,0.0,0.0,1.0,2800.0
-34.84,-58.47,67,1998,37,0,-0.4,11,4,607.016,24.884,27.86424,9.55986,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1.0,0.0,0.0,1.0,2500.0
35.18,-102.08,92,1990,73,0,1.2766,5,9,502.673,-325.373,35.70446,10.12735,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,470.0
35.18,-102.08,92,1991,73,0,0.3445,5,9,508.094,-88.594,31.10949,12.64705,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2990.0
35.18,-102.08,92,1993,73,0,0.3846,5,9,539.526,-222.326,33.18162,10.80618,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2600.0
35.18,-102.08,92,1994,73,0,0.3063,5,9,541.615,-198.415,35.1396,12.22302,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,3200.0
35.18,-102.08,92,1995,73,0,0.431,5,9,501.681,-131.781,33.92281,10.25555,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2320.0
35.18,-102.08,92,1990,73,0,-0.3066,10,6,575.219,-226.119,31.10949,-6.43165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2870.0
35.18,-102.08,92,1991,73,0,-0.2108,10,6,568.23,-48.13,29.11494,-3.41678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1850.0
35.18,-102.08,92,1992,73,0,-0.1421,10,6,588.327,-284.527,31.3493,-4.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,3800.0
35.18,-102.08,92,1993,73,0,0.3709,10,6,593.079,-181.079,35.1396,-4.95282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1510.0
35.18,-102.08,92,1994,73,0,-0.0948,10,6,561.391,-195.691,29.86785,-2.15497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,2110.0
35.18,-102.08,92,1995,73,0,1.8571,10,6,596.24,-429.04,32.22011,-6.12318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,280.0
33.69,-101.83,92,1987,98,165,0.1724,5,10,551.749,-71.749,32.33449,8.65994,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,870.0
33.69,-101.83,92,1988,98,165,0.3696,5,10,548.268,-221.068,32.34307,8.85255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,460.0
40.92,-90.72,86,2012,73,122,-0.1195,5,10,559.736,-112.136,34.64616,4.47773,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,8752.0
40.92,-90.72,86,2013,73,122,-0.1902,5,10,532.572,-205.072,29.63297,5.49323,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,10128.0
40.92,-90.72,86,2014,73,122,-0.1074,5,10,511.805,195.595,28.84338,6.25713,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,14862.0
40.92,-90.72,86,2015,73,122,-0.0432,5,10,509.583,208.317,29.30252,7.53122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,15303.0
40.92,-90.72,86,2012,73,144,0.0446,5,10,559.736,-112.136,34.64616,4.47773,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,13596.0
40.92,-90.72,86,2013,73,144,-0.0584,5,10,532.572,-205.072,29.63297,5.49323,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,13211.0
40.92,-90.72,86,2014,73,144,-0.0916,5,10,511.805,195.595,28.84338,6.25713,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,15028.0
40.92,-90.72,86,2015,73,144,-0.0219,5,10,509.583,208.317,29.30252,7.53122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,15138.0
40.92,-90.72,86,2012,73,144,0.0039,5,10,559.736,-112.136,34.64616,4.47773,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,14147.0
40.92,-90.72,86,2013,73,144,-0.0947,5,10,532.572,-205.072,29.63297,5.49323,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,14532.0
40.92,-90.72,86,2014,73,144,-0.1205,5,10,511.805,195.595,28.84338,6.25713,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,15083.0
40.92,-90.72,86,2015,73,144,-0.0247,5,10,509.583,208.317,29.30252,7.53122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,15578.0
40.92,-90.72,86,2012,73,0,-0.0375,5,10,559.736,-112.136,34.64616,4.47773,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,4404.0
40.92,-90.72,86,2013,73,0,-0.0411,5,10,532.572,-205.072,29.63297,5.49323,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,4018.0
40.92,-90.72,86,2014,73,0,-0.0781,5,10,511.805,195.595,28.84338,6.25713,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,4239.0
40.92,-90.72,86,2015,73,0,-0.0937,5,10,509.583,208.317,29.30252,7.53122,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,5284.0
40.92,-90.72,86,2012,73,0,-0.1137,5,10,559.736,-112.136,34.64616,4.47773,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,4285.0
40.92,-90.72,86,2013,73,0,-0.0154,5,10,532.572,-205.072,29.63297,5.49323,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,3578.0
40.92,-90.72,86,2014,73,0,-0.0651,5,10,511.805,195.595,28.84338,6.25713,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,4239.0
