Crop growing season recorded in the paper,Crop sequence (details)_1,Crop_barley.winter,Crop_cotton,Crop_maize,Crop_rice,Crop_sorghum,Crop_soybean,Crop_sunflower,Crop_wheat.spring,Crop_wheat.winter,E,Fertilization CT _No,Fertilization CT _Yes,Fertilization NT_No,Fertilization NT_Yes,Harvest year,Harvesting month,Initial year of NT practice ( or first year of experiment if missing),Irrigation CT_No,Irrigation CT_Yes,Irrigation NT_No,Irrigation NT_Yes,Journal,Latitude,Longitude,N input rates with the unit kg N ha-1 (details),N input_No,N input_Yes,PB,Relative yield change,Residue management of previous crop in NT (details),ST_Clay loam,ST_Silt loam,Soil cover in NT_No,Soil cover in NT_Yes,Soil information recorded in the paper,Sowing month,Sowing year,Tmax,Tmin,Water applied in CT,Water applied in NT,Year,Years since NT started (yrs),Yield increase with NT_Yes,Yield of CT,Yield of NT
24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.196,0.0,0.0,0.0,0.0,1999,6,1996,1.0,0.0,1.0,0.0,100,41.8,1.12,222,0.0,0.0,-243.496,1.341,144,0.0,0.0,0.0,1.0,86,12,1998,27.16659,0.12838,0,0,23,3,1.0,1557.0,3645.0
24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.484,0.0,0.0,0.0,0.0,1998,6,1996,1.0,0.0,1.0,0.0,100,41.5,0.13,222,0.0,0.0,-214.784,-0.5395,144,0.0,0.0,0.0,1.0,86,12,1997,29.88347,4.20414,0,0,23,2,0.0,1672.0,770.0
24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.74,0.0,0.0,0.0,0.0,1999,6,1996,1.0,0.0,1.0,0.0,100,41.5,0.13,222,0.0,0.0,-132.54,-0.3395,144,0.0,0.0,0.0,1.0,86,12,1998,28.36756,2.29477,0,0,23,3,0.0,1888.0,1247.0
24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.336,0.0,0.0,0.0,0.0,1997,6,1996,1.0,0.0,1.0,0.0,100,41.77,1.27,222,0.0,0.0,-57.136,0.0683,91,0.0,0.0,1.0,0.0,86,12,1996,23.70359,2.70182,0,0,23,1,1.0,3863.0,4127.0
24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.581,0.0,0.0,0.0,0.0,1998,6,1996,1.0,0.0,1.0,0.0,100,41.77,1.27,222,0.0,0.0,-210.381,-0.1134,91,0.0,0.0,1.0,0.0,86,12,1997,25.38628,2.38834,0,0,23,2,0.0,3317.0,2941.0
24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.124,0.0,0.0,0.0,0.0,1999,6,1996,1.0,0.0,1.0,0.0,100,41.77,1.27,222,0.0,0.0,-153.424,0.2816,91,0.0,0.0,1.0,0.0,86,12,1998,24.61128,0.71023,0,0,23,3,1.0,4229.0,5420.0
4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,772.809,0.0,0.0,0.0,0.0,1996,5,1990,0.0,1.0,0.0,1.0,27,-23.48,148.15,221,0.0,0.0,-272.109,0.2428,109,1.0,0.0,0.0,1.0,91,11,1996,33.11866,15.08812,0,0,20,7,1.0,1660.0,2063.0
40,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,772.809,0.0,0.0,0.0,0.0,1997,5,1990,0.0,1.0,0.0,1.0,27,-23.48,148.15,221,0.0,0.0,-272.109,0.0096,109,1.0,0.0,0.0,1.0,91,11,1996,33.11866,15.08812,0,0,20,7,1.0,2921.0,2949.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,521.408,0.0,0.0,0.0,0.0,1991,11,1990,0.0,1.0,0.0,1.0,27,-23.48,148.15,221,0.0,0.0,-334.408,0.0402,109,1.0,0.0,0.0,1.0,91,5,1991,34.03646,6.68356,0,0,20,2,1.0,1542.0,1604.0
29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,549.7760813,0.0,1.0,0.0,1.0,2005,5,2004,0.0,1.0,0.0,1.0,50,30.9,75.8,41,0.0,1.0,-332.576,-0.0476,91,0.0,0.0,1.0,0.0,110,12,2004,38.63408833,6.036801246,30,30,27,1,0.0,4200.0,4000.0
29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,549.7760813,0.0,1.0,0.0,1.0,2005,5,2004,0.0,1.0,0.0,1.0,50,30.9,75.8,62,0.0,1.0,-332.576,-0.0667,91,0.0,0.0,1.0,0.0,110,12,2004,38.63408833,6.036801246,30,30,27,1,0.0,4500.0,4200.0
29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,553.8121462,0.0,1.0,0.0,1.0,2006,5,2004,0.0,1.0,0.0,1.0,50,30.9,75.8,62,0.0,1.0,-386.412,-0.05,91,0.0,0.0,1.0,0.0,110,12,2005,39.83815839,4.642376807,30,30,27,2,0.0,4000.0,3800.0
29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,553.8121462,0.0,1.0,0.0,1.0,2006,5,2004,0.0,1.0,0.0,1.0,50,30.9,75.8,41,0.0,1.0,-386.412,-0.0541,91,0.0,0.0,1.0,0.0,110,12,2005,39.83815839,4.642376807,30,30,27,2,0.0,3700.0,3500.0
12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,553.9888433,0.0,1.0,0.0,1.0,2007,5,2004,0.0,1.0,0.0,1.0,50,30.9,75.8,41,0.0,1.0,-287.089,-0.0638,91,0.0,0.0,1.0,0.0,110,12,2006,39.39245999,5.029379568,30,30,27,3,0.0,4700.0,4400.0
12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,553.9888433,0.0,1.0,0.0,1.0,2007,5,2004,0.0,1.0,0.0,1.0,50,30.9,75.8,62,0.0,1.0,-287.089,-0.0612,91,0.0,0.0,1.0,0.0,110,12,2006,39.39245999,5.029379568,30,30,27,3,0.0,4900.0,4600.0
29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,553.9888433,0.0,1.0,0.0,1.0,2007,5,2004,0.0,1.0,0.0,1.0,50,30.9,75.8,41,0.0,1.0,-287.089,-0.0889,91,0.0,0.0,1.0,0.0,110,12,2006,39.39245999,5.029379568,30,30,27,3,0.0,4500.0,4100.0
29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,553.9888433,0.0,1.0,0.0,1.0,2007,5,2004,0.0,1.0,0.0,1.0,50,30.9,75.8,62,0.0,1.0,-287.089,-0.0426,91,0.0,0.0,1.0,0.0,110,12,2006,39.39245999,5.029379568,30,30,27,3,0.0,4700.0,4500.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.473,0.0,1.0,0.0,1.0,1991,9,1989,0.0,1.0,0.0,1.0,99,55.72,-118.68,0,0.0,1.0,-91.673,0.0287,109,1.0,0.0,0.0,1.0,91,5,1991,23.87368,4.13202,0,0,14,3,1.0,2091.0,2151.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.232,0.0,1.0,0.0,1.0,1994,9,1989,0.0,1.0,0.0,1.0,99,55.72,-118.68,0,0.0,1.0,-46.932,0.2326,109,1.0,0.0,0.0,1.0,91,5,1994,23.10267,3.78969,0,0,14,6,1.0,2304.0,2840.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,403.232,0.0,1.0,0.0,1.0,1994,9,1989,0.0,1.0,0.0,1.0,99,55.72,-118.68,0,0.0,1.0,-46.932,0.1498,109,1.0,0.0,0.0,1.0,91,5,1994,23.10267,3.78969,0,0,14,6,1.0,2824.0,3247.0
56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,395.063,0.0,1.0,0.0,1.0,1989,9,1989,0.0,1.0,0.0,1.0,99,55.72,-118.68,206,0.0,1.0,57.837,0.1354,109,1.0,0.0,0.0,1.0,91,5,1989,22.77721,3.27449,0,0,11,1,1.0,960.0,1090.0
56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,407.789,0.0,1.0,0.0,1.0,1990,9,1989,0.0,1.0,0.0,1.0,99,55.72,-118.68,206,0.0,1.0,-117.689,-0.1795,109,1.0,0.0,0.0,1.0,91,5,1990,23.99237,3.91459,0,0,11,2,0.0,1170.0,960.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,360.521,0.0,1.0,0.0,1.0,1993,9,1992,0.0,1.0,0.0,1.0,78,55.2,-119.38,0,1.0,0.0,2.279,-0.094,109,1.0,0.0,0.0,1.0,117,5,1993,19.63982,2.31763,0,0,15,2,0.0,3457.0,3132.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,381.367,0.0,1.0,0.0,1.0,1994,9,1992,0.0,1.0,0.0,1.0,78,55.2,-119.38,0,1.0,0.0,36.433,-0.0709,109,1.0,0.0,0.0,1.0,117,5,1994,22.28035,2.28527,0,0,15,3,0.0,3089.0,2870.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,380.641,0.0,1.0,0.0,1.0,1995,9,1992,0.0,1.0,0.0,1.0,78,55.2,-119.38,0,1.0,0.0,-59.341,-0.0171,109,1.0,0.0,0.0,1.0,117,5,1995,19.59802,3.13068,0,0,15,4,0.0,4494.0,4417.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.565,0.0,1.0,0.0,1.0,2004,9,2003,0.0,1.0,0.0,1.0,47,59.9,17.0,27,0.0,1.0,4.835,-0.1,109,0.0,0.0,0.0,1.0,117,5,2004,20.7831,4.52367,0,0,27,2,0.0,6940.0,6246.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.349,0.0,1.0,0.0,1.0,2007,9,2003,0.0,1.0,0.0,1.0,47,59.9,17.0,27,0.0,1.0,-47.949,-0.04,109,0.0,0.0,0.0,1.0,117,5,2007,21.01425,5.29742,0,0,27,5,0.0,8500.0,8160.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.808,0.0,1.0,0.0,1.0,2007,9,2003,0.0,1.0,0.0,1.0,47,59.81,17.66,27,0.0,1.0,-60.408,-0.04,109,0.0,0.0,0.0,1.0,91,5,2007,21.57994,5.50431,0,0,27,5,0.0,6970.0,6691.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,265.394,0.0,1.0,0.0,1.0,2005,6,2003,0.0,1.0,0.0,1.0,47,59.9,17.0,27,0.0,1.0,186.406,-0.5801,109,0.0,0.0,0.0,1.0,117,10,2004,17.9991,-8.99913,0,0,27,2,0.0,6070.0,2549.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,263.033,0.0,1.0,0.0,1.0,2005,6,2003,0.0,1.0,0.0,1.0,47,59.81,17.66,27,0.0,1.0,191.167,-0.48,109,0.0,0.0,0.0,1.0,91,10,2004,18.32103,-9.08629,0,0,27,2,0.0,3650.0,1898.0
98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,446.7680882,1.0,0.0,1.0,0.0,2006,11,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,0,1.0,0.0,-45.268,0.0758,50,0.0,0.0,0.0,1.0,105,7,2006,35.09450211,13.0708079,0,0,29,2,1.0,1503.0,1617.0
98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,446.7680882,1.0,0.0,1.0,0.0,2006,11,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,0,1.0,0.0,-45.268,0.0507,91,0.0,0.0,1.0,0.0,105,7,2006,35.09450211,13.0708079,0,0,29,2,1.0,1440.0,1513.0
98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,446.7680882,0.0,1.0,0.0,1.0,2006,11,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,123,0.0,1.0,-45.268,0.0456,50,0.0,0.0,0.0,1.0,105,7,2006,35.09450211,13.0708079,0,0,29,2,1.0,2413.0,2523.0
98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,446.7680882,0.0,1.0,0.0,1.0,2006,11,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,95,0.0,1.0,-45.268,0.0364,50,0.0,0.0,0.0,1.0,105,7,2006,35.09450211,13.0708079,0,0,29,2,1.0,2393.0,2480.0
98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,446.7680882,0.0,1.0,0.0,1.0,2006,11,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,95,0.0,1.0,-45.268,0.019,50,0.0,0.0,0.0,1.0,105,7,2006,35.09450211,13.0708079,0,0,29,2,1.0,1943.0,1980.0
98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,446.7680882,0.0,1.0,0.0,1.0,2006,11,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,95,0.0,1.0,-45.268,0.0052,91,0.0,0.0,1.0,0.0,105,7,2006,35.09450211,13.0708079,0,0,29,2,1.0,1933.0,1943.0
98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,446.7680882,0.0,1.0,0.0,1.0,2006,11,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,95,0.0,1.0,-45.268,-0.0084,91,0.0,0.0,1.0,0.0,105,7,2006,35.09450211,13.0708079,0,0,29,2,0.0,2380.0,2360.0
98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,446.7680882,0.0,1.0,0.0,1.0,2006,11,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,123,0.0,1.0,-45.268,-0.0175,91,0.0,0.0,1.0,0.0,105,7,2006,35.09450211,13.0708079,0,0,29,2,0.0,2460.0,2417.0
98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,457.7381161,0.0,1.0,0.0,1.0,2007,11,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,95,0.0,1.0,-269.838,0.0527,50,0.0,0.0,0.0,1.0,105,7,2007,35.81613061,11.17205607,0,0,29,3,1.0,2127.0,2239.0
98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,457.7381161,0.0,1.0,0.0,1.0,2007,11,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,123,0.0,1.0,-269.838,0.0423,91,0.0,0.0,1.0,0.0,105,7,2007,35.81613061,11.17205607,0,0,29,3,1.0,2389.0,2490.0
98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,457.7381161,1.0,0.0,1.0,0.0,2007,11,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,0,1.0,0.0,-269.838,0.0387,91,0.0,0.0,1.0,0.0,105,7,2007,35.81613061,11.17205607,0,0,29,3,1.0,1860.0,1932.0
98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,457.7381161,0.0,1.0,0.0,1.0,2007,11,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,95,0.0,1.0,-269.838,0.0158,91,0.0,0.0,1.0,0.0,105,7,2007,35.81613061,11.17205607,0,0,29,3,1.0,2346.0,2383.0
98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,457.7381161,0.0,1.0,0.0,1.0,2007,11,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,123,0.0,1.0,-269.838,0.0155,50,0.0,0.0,0.0,1.0,105,7,2007,35.81613061,11.17205607,0,0,29,3,1.0,2449.0,2487.0
98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,457.7381161,0.0,1.0,0.0,1.0,2007,11,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,95,0.0,1.0,-269.838,0.0153,50,0.0,0.0,0.0,1.0,105,7,2007,35.81613061,11.17205607,0,0,29,3,1.0,2423.0,2460.0
98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,457.7381161,0.0,1.0,0.0,1.0,2007,11,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,95,0.0,1.0,-269.838,0.0131,91,0.0,0.0,1.0,0.0,105,7,2007,35.81613061,11.17205607,0,0,29,3,1.0,2133.0,2161.0
98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,457.7381161,1.0,0.0,1.0,0.0,2007,11,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,0,1.0,0.0,-269.838,0.039,50,0.0,0.0,0.0,1.0,105,7,2007,35.81613061,11.17205607,0,0,29,3,1.0,1845.0,1917.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,567.6243543,1.0,0.0,1.0,0.0,2009,5,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,0,1.0,0.0,-415.524,-0.1454,91,0.0,0.0,1.0,0.0,105,12,2008,40.27970246,7.68780173,0,0,29,4,0.0,1389.0,1187.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,567.6243543,0.0,1.0,0.0,1.0,2009,5,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,41,0.0,1.0,-415.524,-0.0574,91,0.0,0.0,1.0,0.0,105,12,2008,40.27970246,7.68780173,0,0,29,4,0.0,4145.0,3907.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,567.6243543,0.0,1.0,0.0,1.0,2009,5,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,62,0.0,1.0,-415.524,-0.0175,91,0.0,0.0,1.0,0.0,105,12,2008,40.27970246,7.68780173,0,0,29,4,0.0,4400.0,4323.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,567.6243543,0.0,1.0,0.0,1.0,2009,5,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,41,0.0,1.0,-415.524,-0.0339,91,0.0,0.0,1.0,0.0,105,12,2008,40.27970246,7.68780173,0,0,29,4,0.0,4363.0,4215.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,567.6243543,1.0,0.0,1.0,0.0,2009,5,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,0,1.0,0.0,-415.524,-0.0708,49,0.0,0.0,1.0,0.0,105,12,2008,40.27970246,7.68780173,0,0,29,4,0.0,1144.0,1063.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,567.6243543,0.0,1.0,0.0,1.0,2009,5,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,41,0.0,1.0,-415.524,-0.0683,49,0.0,0.0,0.0,1.0,105,12,2008,40.27970246,7.68780173,0,0,29,4,0.0,4290.0,3997.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,567.6243543,0.0,1.0,0.0,1.0,2009,5,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,62,0.0,1.0,-415.524,-0.0107,49,0.0,0.0,0.0,1.0,105,12,2008,40.27970246,7.68780173,0,0,29,4,0.0,4396.0,4349.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,567.6243543,0.0,1.0,0.0,1.0,2009,5,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,41,0.0,1.0,-415.524,-0.0183,49,0.0,0.0,0.0,1.0,105,12,2008,40.27970246,7.68780173,0,0,29,4,1.0,4361.0,4281.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,553.8121462,1.0,0.0,1.0,0.0,2006,5,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,0,1.0,0.0,-386.412,0.0534,91,0.0,0.0,1.0,0.0,105,12,2005,39.83815839,4.642376807,0,0,29,1,1.0,1235.0,1301.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,553.8121462,0.0,1.0,0.0,1.0,2006,5,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,41,0.0,1.0,-386.412,0.216,91,0.0,0.0,1.0,0.0,105,12,2005,39.83815839,4.642376807,0,0,29,1,1.0,3505.0,4262.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,553.8121462,0.0,1.0,0.0,1.0,2006,5,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,62,0.0,1.0,-386.412,0.1894,91,0.0,0.0,1.0,0.0,105,12,2005,39.83815839,4.642376807,0,0,29,1,1.0,3849.0,4578.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,553.8121462,0.0,1.0,0.0,1.0,2006,5,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,41,0.0,1.0,-386.412,0.0873,91,0.0,0.0,1.0,0.0,105,12,2005,39.83815839,4.642376807,0,0,29,1,1.0,3906.0,4247.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,553.8121462,1.0,0.0,1.0,0.0,2006,5,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,0,1.0,0.0,-386.412,-0.0881,49,0.0,0.0,0.0,1.0,105,12,2005,39.83815839,4.642376807,0,0,29,1,0.0,1351.0,1232.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,553.8121462,0.0,1.0,0.0,1.0,2006,5,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,41,0.0,1.0,-386.412,0.0372,49,0.0,0.0,0.0,1.0,105,12,2005,39.83815839,4.642376807,0,0,29,1,1.0,3415.0,3542.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,553.8121462,0.0,1.0,0.0,1.0,2006,5,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,62,0.0,1.0,-386.412,0.0704,49,0.0,0.0,0.0,1.0,105,12,2005,39.83815839,4.642376807,0,0,29,1,1.0,3880.0,4153.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,553.8121462,0.0,1.0,0.0,1.0,2006,5,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,41,0.0,1.0,-386.412,-0.0504,49,0.0,0.0,0.0,1.0,105,12,2005,39.83815839,4.642376807,0,0,29,1,0.0,3965.0,3765.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,553.9888433,1.0,0.0,1.0,0.0,2007,5,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,0,1.0,0.0,-287.089,0.1057,91,0.0,0.0,1.0,0.0,105,12,2006,39.39245999,5.029379568,0,0,29,2,1.0,1230.0,1360.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,553.9888433,0.0,1.0,0.0,1.0,2007,5,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,41,0.0,1.0,-287.089,0.0655,91,0.0,0.0,1.0,0.0,105,12,2006,39.39245999,5.029379568,0,0,29,2,1.0,3770.0,4017.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,553.9888433,0.0,1.0,0.0,1.0,2007,5,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,62,0.0,1.0,-287.089,0.0471,91,0.0,0.0,1.0,0.0,105,12,2006,39.39245999,5.029379568,0,0,29,2,1.0,4030.0,4220.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,553.9888433,0.0,1.0,0.0,1.0,2007,5,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,41,0.0,1.0,-287.089,0.0593,91,0.0,0.0,1.0,0.0,105,12,2006,39.39245999,5.029379568,0,0,29,2,1.0,4050.0,4290.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,553.9888433,1.0,0.0,1.0,0.0,2007,5,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,0,1.0,0.0,-287.089,-0.1203,49,0.0,0.0,0.0,1.0,105,12,2006,39.39245999,5.029379568,0,0,29,2,0.0,1330.0,1170.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,553.9888433,0.0,1.0,0.0,1.0,2007,5,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,41,0.0,1.0,-287.089,-0.0172,49,0.0,0.0,0.0,1.0,105,12,2006,39.39245999,5.029379568,0,0,29,2,0.0,3890.0,3823.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,553.9888433,0.0,1.0,0.0,1.0,2007,5,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,62,0.0,1.0,-287.089,-0.0438,49,0.0,0.0,0.0,1.0,105,12,2006,39.39245999,5.029379568,0,0,29,2,0.0,4110.0,3930.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,553.9888433,0.0,1.0,0.0,1.0,2007,5,2005,0.0,1.0,0.0,1.0,100,30.9,75.8,41,0.0,1.0,-287.089,-0.0871,49,0.0,0.0,0.0,1.0,105,12,2006,39.39245999,5.029379568,0,0,29,2,0.0,4247.0,3877.0
73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.006,0.0,1.0,0.0,1.0,1993,9,1979,0.0,1.0,0.0,1.0,34,55.7,-120.35,0,0.0,1.0,-41.906,-0.3958,109,0.0,0.0,0.0,1.0,117,5,1993,19.18953,2.33038,0,0,15,15,0.0,2880.0,1740.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,401.257,0.0,1.0,0.0,1.0,2005,9,2004,0.0,1.0,0.0,1.0,34,50.78,-106.5,182,0.0,1.0,-80.957,-0.0122,72,0.0,0.0,0.0,1.0,86,5,2005,25.24008,3.02664,0,0,26,2,0.0,2460.0,2430.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,422.586,0.0,1.0,0.0,1.0,2007,9,2004,0.0,1.0,0.0,1.0,34,50.78,-106.5,182,0.0,1.0,-210.786,-0.084,72,0.0,0.0,0.0,1.0,86,5,2007,29.52203,3.62106,0,0,26,4,0.0,2620.0,2400.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,438.216,0.0,1.0,0.0,1.0,2006,9,2004,0.0,1.0,0.0,1.0,34,50.78,-106.5,182,0.0,1.0,-166.116,0.0092,72,0.0,0.0,0.0,1.0,86,5,2006,26.91783,5.66977,0,0,26,3,1.0,3260.0,3290.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,422.586,0.0,1.0,0.0,1.0,2007,9,2004,0.0,1.0,0.0,1.0,34,50.78,-106.5,182,0.0,1.0,-210.786,0.1186,72,0.0,0.0,0.0,1.0,86,5,2007,29.52203,3.62106,0,0,26,4,1.0,1770.0,1980.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,438.216,0.0,1.0,0.0,1.0,2006,9,2004,0.0,1.0,0.0,1.0,34,50.78,-106.5,182,0.0,1.0,-166.116,-0.1429,72,0.0,0.0,0.0,1.0,86,5,2006,26.91783,5.66977,0,0,26,3,0.0,2240.0,1920.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,422.586,0.0,1.0,0.0,1.0,2007,9,2004,0.0,1.0,0.0,1.0,34,50.78,-106.5,182,0.0,1.0,-210.786,0.0994,72,0.0,0.0,0.0,1.0,86,5,2007,29.52203,3.62106,0,0,26,4,1.0,1710.0,1880.0
